Date,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds)
08/06/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/06/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1866.0
08/07/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1666.0
08/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1770.0
08/07/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1773.0
08/08/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1770.0
08/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2020.0
08/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/08/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1729.0
08/09/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1718.0
08/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2040.0
08/09/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1906.0
08/10/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1668.0
08/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1868.0
08/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/10/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1785.0
08/11/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1638.0
08/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1922.0
08/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/11/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1601.0
08/12/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2021.0
08/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1767.0
08/12/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1565.0
08/13/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1556.0
08/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1705.0
08/13/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1731.0
08/14/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1607.0
08/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1688.0
08/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/14/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1599.0
08/15/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1536.0
08/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1528.0
08/15/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1566.0
08/16/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1686.0
08/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1726.0
08/16/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1685.0
08/17/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1730.0
08/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1676.0
08/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/17/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1734.0
08/18/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1726.0
08/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1920.0
08/18/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1626.0
08/19/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1675.0
08/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1655.0
08/19/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1591.0
08/20/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1586.0
08/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1639.0
08/20/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1764.0
08/21/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1625.0
08/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1746.0
08/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/21/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1688.0
08/22/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1777.0
08/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1799.0
08/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/22/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1795.0
08/23/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1733.0
08/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1820.0
08/23/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1779.0
08/24/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1781.0
08/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1957.0
08/24/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2000.0
08/25/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1923.0
08/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2248.0
08/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/25/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1645.0
08/26/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1893.0
08/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1694.0
08/26/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1627.0
08/27/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1641.0
08/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1719.0
08/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/27/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1935.0
08/28/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1587.0
08/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2330.0
08/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/28/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1961.0
08/29/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2045.0
08/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2173.0
08/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/29/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2353.0
08/30/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2204.0
08/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2565.0
08/30/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2026.0
08/31/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2175.0
08/31/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",
08/31/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2395.0
08/31/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2189.0
09/01/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2140.0
09/01/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2037.0
09/01/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1867.0
09/02/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2331.0
09/02/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1789.0
09/02/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1650.0
09/03/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1788.0
09/03/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1743.0
09/03/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1928.0
09/04/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1719.0
09/04/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2043.0
09/04/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1986.0
09/05/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2294.0
09/05/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2100.0
09/05/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2059.0
09/06/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2198.0
09/06/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2553.0
09/06/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2155.0
09/07/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2576.0
09/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2105.0
09/07/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2545.0
09/08/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2319.0
09/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2345.0
09/08/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1885.0
09/09/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2392.0
09/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1857.0
09/09/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1881.0
09/10/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1830.0
09/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1745.0
09/10/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2151.0
09/11/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1816.0
09/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2252.0
09/11/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2296.0
09/12/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2042.0
09/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2344.0
09/12/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2549.0
09/13/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2184.0
09/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2667.0
09/13/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2454.0
09/14/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2351.0
09/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2617.0
09/14/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2419.0
09/15/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2435.0
09/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2550.0
09/15/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1975.0
09/16/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2581.0
09/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1984.0
09/16/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1775.0
09/17/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1765.0
09/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1822.0
09/17/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2316.0
09/18/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1727.0
09/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2252.0
09/18/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2137.0
09/19/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2079.0
09/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2328.0
09/19/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2256.0
09/20/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2141.0
09/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2323.0
09/20/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2303.0
09/21/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2131.0
09/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2255.0
09/21/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2352.0
09/22/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2278.0
09/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2390.0
09/22/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1867.0
09/23/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2282.0
09/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1842.0
09/23/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1832.0
09/24/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1915.0
09/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1699.0
09/24/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2178.0
09/25/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1760.0
09/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1988.0
09/25/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2192.0
09/26/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2164.0
09/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2104.0
09/26/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2263.0
09/27/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2297.0
09/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2351.0
09/27/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2339.0
09/28/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2171.0
09/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2269.0
09/28/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2341.0
09/29/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2340.0
09/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2399.0
09/29/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1891.0
09/30/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2342.0
09/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1978.0
09/30/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1765.0
10/01/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1897.0
10/01/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1903.0
10/01/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2299.0
10/02/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1878.0
10/02/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2311.0
10/02/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2271.0
10/03/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2490.0
10/03/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2558.0
10/03/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2303.0
10/04/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2397.0
10/04/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2524.0
10/04/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2280.0
10/05/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2401.0
10/05/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2465.0
10/05/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2502.0
10/06/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2455.0
10/06/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2481.0
10/06/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1864.0
10/07/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2502.0
10/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1877.0
10/07/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1913.0
10/08/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1887.0
10/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1765.0
10/08/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2275.0
10/09/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1842.0
10/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2148.0
10/09/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2355.0
10/10/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2251.0
10/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2300.0
10/10/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2413.0
10/11/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2302.0
10/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2705.0
10/11/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2452.0
10/12/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2152.0
10/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2228.0
10/12/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2253.0
10/13/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2392.0
10/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2284.0
10/13/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1817.0
10/14/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2500.0
10/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1971.0
10/14/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1843.0
10/15/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1964.0
10/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1778.0
10/15/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2254.0
10/16/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1890.0
10/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2121.0
10/16/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2296.0
10/17/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2447.0
10/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2113.0
10/17/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2989.0
10/18/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2665.0
10/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2157.0
10/18/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2239.0
10/19/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2552.0
10/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2382.0
10/19/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2458.0
10/20/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2695.0
10/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2440.0
10/20/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2053.0
10/21/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2570.0
10/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1928.0
10/21/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1879.0
10/22/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1894.0
10/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1827.0
10/22/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2428.0
10/23/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1903.0
10/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2494.0
